country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.063,73.1209,NH3,5,13,8
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.063,73.1209,OZONE,19,26,21
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",28-11-2025 11:00:00,19.265594,76.761463,PM10,133,167,152
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",28-11-2025 11:00:00,19.265594,76.761463,NH3,3,5,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",28-11-2025 11:00:00,19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",28-11-2025 11:00:00,18.63673,73.82487,NH3,10,28,13
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",28-11-2025 11:00:00,19.9591346,73.7788008,CO,16,44,30
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",28-11-2025 11:00:00,19.9591346,73.7788008,OZONE,18,61,31
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.090337,73.014232,CO,14,62,32
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.1135051,73.008978,PM10,87,180,126
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",28-11-2025 11:00:00,19.10861,72.83622,OZONE,3,27,27
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",28-11-2025 11:00:00,21.121801,79.04952,PM2.5,59,182,116
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",28-11-2025 11:00:00,21.14472,79.107595,PM2.5,63,198,125
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",28-11-2025 11:00:00,21.14472,79.107595,NO2,16,107,46
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",28-11-2025 11:00:00,18.59051,73.77946,OZONE,1,94,13
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",28-11-2025 11:00:00,18.614767,73.799516,CO,67,112,100
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",28-11-2025 11:00:00,18.616318,73.765797,NH3,3,5,4
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",28-11-2025 11:00:00,21.152875,79.0517531,PM2.5,51,213,127
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",28-11-2025 11:00:00,21.152875,79.0517531,OZONE,2,71,26
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",28-11-2025 11:00:00,21.143383,79.048912,PM10,71,153,118
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",28-11-2025 11:00:00,21.143383,79.048912,NH3,3,9,5
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",28-11-2025 11:00:00,18.459883,73.852193,PM2.5,62,152,111
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.008751,73.01662,SO2,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",28-11-2025 11:00:00,25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",28-11-2025 11:00:00,23.7176342,92.7192841,OZONE,1,5,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",28-11-2025 11:00:00,25.6635413,94.0989878,PM10,9,100,29
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",28-11-2025 11:00:00,25.6635413,94.0989878,NO2,3,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",28-11-2025 11:00:00,25.6635413,94.0989878,OZONE,6,37,10
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",28-11-2025 11:00:00,20.832874,85.104082,NO2,18,74,36
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",28-11-2025 11:00:00,20.832874,85.104082,NH3,7,11,9
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",28-11-2025 11:00:00,19.222279,72.957979,PM10,89,117,98
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",28-11-2025 11:00:00,19.222279,72.957979,NO2,19,80,39
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",28-11-2025 11:00:00,19.222279,72.957979,OZONE,7,142,30
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",28-11-2025 11:00:00,19.235581,73.159121,PM10,85,333,152
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",28-11-2025 11:00:00,19.235581,73.159121,CO,21,46,30
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",28-11-2025 11:00:00,19.445821,72.7988231,PM10,76,295,112
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",28-11-2025 11:00:00,25.5586,91.8985,PM2.5,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",28-11-2025 11:00:00,16.5038,74.3623,SO2,3,11,8
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",28-11-2025 11:00:00,17.6336264,75.9132495,PM2.5,92,221,141
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",28-11-2025 11:00:00,17.65439,75.90649,SO2,1,12,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",28-11-2025 11:00:00,17.65439,75.90649,CO,22,62,34
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",28-11-2025 11:00:00,19.26777,72.97182,NO2,11,62,34
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",28-11-2025 11:00:00,19.26777,72.97182,CO,8,40,22
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",28-11-2025 11:00:00,19.26777,72.97182,OZONE,3,80,8
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",28-11-2025 11:00:00,21.847279,85.416905,SO2,8,20,10
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",28-11-2025 11:00:00,21.847279,85.416905,CO,18,34,30
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",28-11-2025 11:00:00,22.265816,86.174829,PM2.5,51,81,64
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",28-11-2025 11:00:00,22.265816,86.174829,NH3,1,2,2
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",28-11-2025 11:00:00,22.220833,84.809444,PM2.5,76,255,141
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",28-11-2025 11:00:00,22.220833,84.809444,NO2,14,28,18
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",28-11-2025 11:00:00,20.24079,85.836784,PM10,103,421,187
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",28-11-2025 11:00:00,20.24079,85.836784,NO2,16,137,64
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",28-11-2025 11:00:00,22.06156703,85.47409613,PM2.5,74,105,88
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",28-11-2025 11:00:00,22.06156703,85.47409613,SO2,7,7,7
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",28-11-2025 11:00:00,21.8004996,83.8396977,CO,6,34,13
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",28-11-2025 11:00:00,20.94185,86.1151,NO2,8,53,18
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",28-11-2025 11:00:00,20.48891,85.84768,NH3,2,5,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",28-11-2025 11:00:00,21.6439,85.599355,SO2,NA,NA,NA
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",28-11-2025 11:00:00,21.847279,85.416905,PM2.5,33,65,53
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",28-11-2025 11:00:00,18.501793,73.927532,NO2,14,49,30
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",28-11-2025 11:00:00,18.45445,73.854155,PM10,96,123,112
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",28-11-2025 11:00:00,18.45445,73.854155,OZONE,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",28-11-2025 11:00:00,18.57304,73.927715,OZONE,8,109,26
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",28-11-2025 11:00:00,18.536457,73.805454,CO,10,32,22
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",28-11-2025 11:00:00,18.530085,73.849598,SO2,3,23,11
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",28-11-2025 11:00:00,18.547056,73.826908,NO2,1,24,10
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",28-11-2025 11:00:00,22.1166054,85.3945546,NH3,1,3,2
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",28-11-2025 11:00:00,24.892047,74.623527,CO,24,58,34
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",28-11-2025 11:00:00,28.296139,74.961696,PM2.5,152,351,229
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",28-11-2025 11:00:00,28.296139,74.961696,SO2,6,14,9
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",28-11-2025 11:00:00,28.296139,74.961696,OZONE,14,163,56
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",28-11-2025 11:00:00,26.895552,76.334753,PM10,94,162,120
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",28-11-2025 11:00:00,26.699557,77.898881,PM2.5,73,303,175
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",28-11-2025 11:00:00,26.699557,77.898881,NO2,20,69,35
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",28-11-2025 11:00:00,26.699557,77.898881,NH3,10,14,12
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",28-11-2025 11:00:00,25.747299,71.393989,PM2.5,97,247,159
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",28-11-2025 11:00:00,25.747299,71.393989,OZONE,19,99,64
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",28-11-2025 11:00:00,25.339605,74.618883,NO2,19,41,28
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",28-11-2025 11:00:00,25.339605,74.618883,NH3,9,20,14
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",28-11-2025 11:00:00,25.339605,74.618883,CO,29,51,39
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28-11-2025 11:00:00,28.194909,76.862296,NO2,29,127,76
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28-11-2025 11:00:00,28.194909,76.862296,SO2,17,51,27
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",28-11-2025 11:00:00,31.62,74.876512,NO2,NA,NA,NA
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",28-11-2025 11:00:00,31.321907,75.578914,PM2.5,86,262,132
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",28-11-2025 11:00:00,31.321907,75.578914,PM10,99,171,121
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",28-11-2025 11:00:00,30.736056,76.209694,PM2.5,70,144,91
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",28-11-2025 11:00:00,30.736056,76.209694,NO2,26,30,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",28-11-2025 11:00:00,30.736056,76.209694,NH3,7,8,7
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",28-11-2025 11:00:00,30.736056,76.209694,CO,11,48,29
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",28-11-2025 11:00:00,30.649961,76.331442,OZONE,33,41,36
India,Punjab,Patiala,"Model Town, Patiala - PPCB",28-11-2025 11:00:00,30.349388,76.366642,PM10,82,325,146
India,Punjab,Patiala,"Model Town, Patiala - PPCB",28-11-2025 11:00:00,30.349388,76.366642,SO2,8,66,25
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",28-11-2025 11:00:00,26.470859,74.646594,PM2.5,99,144,123
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",28-11-2025 11:00:00,26.470859,74.646594,SO2,10,45,22
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",28-11-2025 11:00:00,27.554793,76.611536,PM10,73,165,115
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",28-11-2025 11:00:00,27.554793,76.611536,CO,36,108,63
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",28-11-2025 11:00:00,27.554793,76.611536,OZONE,15,38,22
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",28-11-2025 11:00:00,25.106006,76.469948,CO,24,46,33
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",28-11-2025 11:00:00,26.843698,75.766894,NO2,19,100,40
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",28-11-2025 11:00:00,26.843698,75.766894,CO,36,84,53
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",28-11-2025 11:00:00,26.960669,75.771817,PM2.5,75,280,146
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",28-11-2025 11:00:00,29.61075,74.283608,OZONE,18,116,63
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",28-11-2025 11:00:00,26.902909,75.836858,NO2,23,76,44
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",28-11-2025 11:00:00,26.902909,75.836858,OZONE,28,85,49
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",28-11-2025 11:00:00,20.9360711,85.1707021,PM10,71,331,184
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",28-11-2025 11:00:00,21.869985,85.167016,OZONE,8,53,18
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",28-11-2025 11:00:00,25.435774,75.644272,CO,38,78,51
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2025 11:00:00,12.9099161,80.1076538,PM10,117,153,132
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2025 11:00:00,12.9099161,80.1076538,NO2,23,35,27
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2025 11:00:00,12.9099161,80.1076538,NH3,1,2,2
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2025 11:00:00,12.9099161,80.1076538,OZONE,5,9,7
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",28-11-2025 11:00:00,13.0664,80.2112,PM2.5,80,126,95
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",28-11-2025 11:00:00,13.0664,80.2112,PM10,86,114,103
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",28-11-2025 11:00:00,13.1278,80.2642,PM10,80,173,114
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",28-11-2025 11:00:00,13.1278,80.2642,SO2,1,10,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",28-11-2025 11:00:00,13.1662,80.2584,SO2,11,16,14
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",28-11-2025 11:00:00,26.159933,75.780517,CO,38,94,48
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",28-11-2025 11:00:00,24.5886166,73.6321397,PM2.5,131,299,201
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",28-11-2025 11:00:00,24.5886166,73.6321397,PM10,122,187,148
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",28-11-2025 11:00:00,24.5886166,73.6321397,NO2,9,79,44
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",28-11-2025 11:00:00,24.5886166,73.6321397,NH3,3,23,10
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",28-11-2025 11:00:00,11.06825,79.07033,SO2,12,13,13
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",28-11-2025 11:00:00,24.041198,74.780702,PM2.5,100,203,131
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",28-11-2025 11:00:00,24.041198,74.780702,SO2,3,11,5
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",28-11-2025 11:00:00,25.03636,73.883502,NO2,16,49,26
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",28-11-2025 11:00:00,25.03636,73.883502,SO2,9,26,16
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",28-11-2025 11:00:00,26.031443,76.359327,NH3,7,9,7
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",28-11-2025 11:00:00,26.031443,76.359327,CO,15,81,37
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",28-11-2025 11:00:00,26.253384,72.976571,PM10,111,209,135
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",28-11-2025 11:00:00,26.506177,77.025989,SO2,5,11,7
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",28-11-2025 11:00:00,25.16409,75.858137,PM2.5,82,325,242
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",28-11-2025 11:00:00,25.16409,75.858137,NO2,23,99,50
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",28-11-2025 11:00:00,25.344694,72.626208,PM10,113,221,155
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",28-11-2025 11:00:00,25.344694,72.626208,OZONE,12,144,37
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",28-11-2025 11:00:00,24.588397,76.172782,SO2,4,17,10
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",28-11-2025 11:00:00,28.108988,75.386577,CO,34,87,54
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",28-11-2025 11:00:00,25.196024,75.855668,SO2,4,29,9
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",28-11-2025 11:00:00,25.14389,75.821256,CO,30,92,59
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",28-11-2025 11:00:00,27.213494,73.734444,PM10,116,273,171
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",28-11-2025 11:00:00,27.213494,73.734444,OZONE,47,134,60
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",28-11-2025 11:00:00,26.268249,73.0193853,SO2,8,28,18
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",28-11-2025 11:00:00,26.29581,73.082283,NO2,17,94,32
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",28-11-2025 11:00:00,26.29581,73.082283,OZONE,39,155,58
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",28-11-2025 11:00:00,26.215415,73.070156,SO2,2,12,5
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",28-11-2025 11:00:00,27.608912,75.153302,PM10,104,250,159
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",28-11-2025 11:00:00,29.931624,73.864511,PM2.5,25,92,64
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",28-11-2025 11:00:00,26.159933,75.780517,PM2.5,162,312,226
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",28-11-2025 11:00:00,26.960669,75.771817,PM10,102,187,136
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",28-11-2025 11:00:00,26.960669,75.771817,CO,36,80,47
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",28-11-2025 11:00:00,26.9502929,75.730943,NO2,50,80,67
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",28-11-2025 11:00:00,17.5184,78.278777,OZONE,14,69,25
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",28-11-2025 11:00:00,17.5316895,78.218939,PM10,76,151,112
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",28-11-2025 11:00:00,17.5316895,78.218939,NO2,3,77,28
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",28-11-2025 11:00:00,17.5316895,78.218939,SO2,1,11,4
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",28-11-2025 11:00:00,17.5316895,78.218939,CO,28,74,32
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",28-11-2025 11:00:00,17.585705,78.126199,NH3,1,2,1
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",28-11-2025 11:00:00,17.585705,78.126199,CO,12,33,24
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",28-11-2025 11:00:00,17.585705,78.126199,OZONE,16,27,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",28-11-2025 11:00:00,17.393559,78.339194,CO,25,37,28
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",28-11-2025 11:00:00,17.393559,78.339194,OZONE,17,29,18
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",28-11-2025 11:00:00,17.544899,78.486949,PM2.5,44,66,53
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",28-11-2025 11:00:00,17.544899,78.486949,NH3,4,7,5
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",28-11-2025 11:00:00,17.429398,78.569354,NO2,9,16,11
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",28-11-2025 11:00:00,17.429398,78.569354,CO,32,41,38
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",28-11-2025 11:00:00,17.37206,78.50864,PM2.5,52,208,87
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",28-11-2025 11:00:00,17.37206,78.50864,NH3,2,3,2
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",28-11-2025 11:00:00,17.528544,78.286195,PM2.5,34,55,39
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",28-11-2025 11:00:00,17.528544,78.286195,CO,44,57,52
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",28-11-2025 11:00:00,9.559382,77.948828,NH3,17,20,19
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",28-11-2025 11:00:00,17.540891,78.358528,SO2,6,12,7
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",28-11-2025 11:00:00,17.470431,78.566959,PM2.5,49,64,54
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",28-11-2025 11:00:00,17.470431,78.566959,PM10,69,90,82
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",28-11-2025 11:00:00,17.470431,78.566959,NH3,3,5,4
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",28-11-2025 11:00:00,17.5184,78.278777,PM2.5,140,183,168
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",28-11-2025 11:00:00,17.5184,78.278777,NO2,5,18,12
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",28-11-2025 11:00:00,10.96782,78.080882,SO2,NA,NA,NA
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",28-11-2025 11:00:00,10.96782,78.080882,OZONE,10,10,10
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",28-11-2025 11:00:00,9.865935,78.022669,PM10,59,97,81
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",28-11-2025 11:00:00,10.798548,79.838212,PM2.5,NA,NA,NA
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",28-11-2025 11:00:00,10.798548,79.838212,PM10,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",28-11-2025 11:00:00,11.4068288,76.7138973,SO2,NA,NA,NA
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",28-11-2025 11:00:00,10.681158,78.741746,PM2.5,12,39,23
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",28-11-2025 11:00:00,12.9533,80.2357,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",28-11-2025 11:00:00,12.9533,80.2357,NO2,2,12,5
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",28-11-2025 11:00:00,13.0052189,80.2398125,PM2.5,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",28-11-2025 11:00:00,13.0052189,80.2398125,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",28-11-2025 11:00:00,13.0052189,80.2398125,CO,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",28-11-2025 11:00:00,10.942451,76.978996,NO2,5,104,30
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",28-11-2025 11:00:00,11.258242,77.552761,SO2,12,13,13
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",28-11-2025 11:00:00,10.423417,78.784889,NH3,3,3,3
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",28-11-2025 11:00:00,10.7654824,79.1389968,PM2.5,51,74,64
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",28-11-2025 11:00:00,10.7654824,79.1389968,NO2,3,3,3
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",28-11-2025 11:00:00,10.830158,78.691849,NO2,1,2,2
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",28-11-2025 11:00:00,10.830158,78.691849,OZONE,4,23,17
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",28-11-2025 11:00:00,8.728442,77.6962,NO2,9,30,20
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",28-11-2025 11:00:00,8.728442,77.6962,SO2,33,48,40
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",28-11-2025 11:00:00,11.6829898,79.7532099,OZONE,13,15,14
